05,13,XX,XX,XX,XX,16,26,38,45,XX,49,53,57,XX,XX,XX,60,XX,62,XX,XX,65,67,74,78,XX,02,XX,04,XX,09,XX,10,XX,12,13,XX,XX,14,15,XX,XX,19,39,XX,XX,XX,40,57,XX,58,61,74,02,05,06,XX,XX,XX,XX,17,26,XX,34,37,42,50,XX,58,XX,XX,66,68,XX,78,XX,XX,84,89,XX,0207
02,04,XX,25,XX,XX,XX,26,27,29,33,XX,36,40,XX,57,XX,XX,61,XX,XX,XX,63,XX,78,88,89,XX,07,XX,XX,16,23,29,XX,33,41,XX,47,49,55,57,XX,XX,XX,62,65,XX,76,77,XX,90,XX,XX,01,02,XX,XX,18,22,XX,XX,30,XX,XX,XX,32,XX,37,38,48,50,56,XX,66,69,86,XX,XX,88,XX,0208
08,10,XX,XX,XX,XX,12,14,29,33,XX,36,XX,XX,39,51,66,XX,69,72,XX,XX,78,XX,87,90,XX,XX,04,XX,XX,11,16,XX,23,24,29,XX,XX,XX,31,34,43,XX,44,XX,48,XX,55,XX,64,XX,67,68,XX,XX,XX,XX,02,12,18,20,27,XX,XX,XX,XX,28,32,37,40,56,61,71,78,79,XX,XX,85,XX,XX,0209
XX,11,12,XX,18,39,43,XX,XX,XX,46,XX,53,62,63,XX,68,XX,76,77,XX,XX,78,82,XX,88,XX,XX,XX,09,XX,10,16,19,XX,23,XX,XX,XX,31,35,42,44,XX,47,XX,48,49,69,81,XX,XX,86,XX,05,10,16,XX,XX,XX,19,20,XX,21,22,XX,41,47,68,XX,XX,XX,XX,75,77,XX,83,85,86,XX,XX,0210
XX,XX,01,XX,23,24,30,36,XX,37,XX,XX,43,46,XX,56,65,XX,70,73,77,XX,85,86,XX,XX,XX,06,14,20,XX,25,32,XX,XX,XX,XX,XX,41,XX,43,60,XX,61,72,73,XX,76,XX,XX,77,XX,85,88,04,XX,XX,05,XX,XX,09,12,19,21,XX,25,27,30,41,XX,XX,XX,XX,43,45,XX,48,XX,XX,80,86,0211
XX,04,07,XX,12,13,XX,XX,21,28,XX,31,36,45,XX,XX,XX,47,50,72,XX,XX,XX,75,XX,76,82,06,XX,XX,XX,21,27,47,50,XX,55,XX,59,XX,63,65,XX,73,XX,XX,XX,75,XX,76,81,84,90,XX,XX,XX,02,05,07,15,19,XX,XX,28,XX,XX,37,40,46,XX,XX,51,XX,53,54,71,78,XX,86,XX,XX,0212
XX,01,XX,XX,07,15,XX,20,26,XX,35,38,45,XX,51,62,XX,XX,XX,XX,64,65,XX,XX,78,82,84,XX,08,13,XX,16,17,XX,22,XX,XX,XX,XX,34,39,46,59,60,XX,70,72,73,XX,XX,XX,81,84,XX,01,04,XX,11,15,XX,XX,XX,22,24,26,XX,XX,XX,41,61,63,XX,XX,XX,66,70,78,XX,81,90,XX,0213
03,04,XX,XX,12,XX,18,XX,30,XX,XX,39,41,46,XX,50,XX,54,60,XX,XX,61,XX,65,78,86,XX,XX,05,21,22,23,XX,XX,35,XX,XX,37,XX,XX,38,54,59,XX,60,69,XX,XX,74,77,XX,88,89,XX,04,11,12,XX,13,XX,XX,16,XX,XX,19,23,35,XX,XX,40,57,XX,XX,69,78,81,87,XX,89,XX,XX,0214
06,XX,12,XX,XX,16,18,28,XX,33,XX,XX,37,46,XX,XX,52,54,XX,XX,XX,57,59,79,XX,82,88,XX,02,XX,XX,05,09,10,XX,11,28,41,43,XX,XX,46,50,XX,XX,XX,51,XX,XX,69,78,79,XX,88,06,08,09,10,XX,XX,20,XX,XX,24,XX,XX,53,61,XX,62,64,XX,XX,XX,XX,70,76,80,XX,87,90,0215
XX,11,XX,XX,24,34,35,XX,46,XX,47,52,62,71,XX,XX,XX,72,81,83,XX,88,XX,XX,89,XX,90,02,XX,06,07,08,XX,XX,XX,13,23,27,30,37,XX,XX,42,XX,XX,81,84,86,XX,XX,87,XX,XX,88,08,XX,XX,21,XX,22,27,XX,29,35,XX,39,44,45,XX,46,XX,XX,51,60,63,84,XX,XX,87,XX,XX,0216
19,XX,22,XX,26,XX,XX,34,36,XX,40,XX,41,48,59,XX,XX,64,70,75,81,XX,XX,82,XX,XX,86,XX,03,04,15,18,XX,XX,29,XX,32,XX,XX,40,42,46,XX,XX,58,XX,65,69,XX,XX,72,80,89,XX,03,XX,09,11,XX,15,XX,XX,26,XX,XX,31,XX,35,XX,40,44,45,XX,49,XX,57,72,XX,79,XX,88,0217
11,13,26,XX,34,XX,XX,XX,38,43,XX,XX,46,XX,XX,53,55,67,69,XX,80,82,XX,XX,XX,84,86,XX,08,09,XX,XX,XX,21,22,30,33,41,47,XX,XX,XX,50,XX,51,XX,XX,64,78,XX,XX,79,81,89,XX,03,09,14,28,XX,37,XX,XX,XX,40,XX,XX,41,44,XX,45,63,66,67,XX,76,XX,77,XX,XX,90,0218
01,06,19,25,XX,XX,31,XX,XX,37,39,44,XX,58,XX,XX,59,XX,60,XX,XX,61,XX,XX,69,75,80,XX,11,25,29,XX,XX,32,39,XX,XX,XX,40,53,56,XX,XX,59,69,XX,71,72,86,87,90,XX,XX,XX,06,07,XX,19,XX,XX,XX,26,34,37,XX,38,XX,41,XX,XX,51,62,XX,63,79,80,89,XX,90,XX,XX,0219
02,03,XX,07,08,XX,XX,XX,13,20,21,37,39,46,XX,XX,XX,XX,51,53,XX,54,XX,69,78,XX,XX,02,04,XX,17,XX,46,XX,49,XX,51,XX,55,62,66,67,XX,XX,XX,70,XX,72,75,XX,76,XX,XX,80,06,08,10,15,XX,27,XX,XX,XX,XX,29,XX,XX,56,XX,61,69,70,73,76,84,85,XX,XX,XX,88,XX,0220
XX,02,05,XX,08,23,29,XX,XX,33,XX,39,42,XX,50,XX,61,XX,XX,62,64,XX,68,XX,76,XX,87,XX,02,09,XX,11,XX,22,XX,35,36,39,44,46,XX,XX,XX,XX,47,49,XX,54,65,83,XX,XX,86,XX,XX,01,04,08,14,XX,17,XX,XX,XX,28,38,39,XX,XX,40,XX,41,49,51,XX,XX,XX,63,68,89,XX,0221
XX,10,15,19,22,24,XX,XX,XX,35,XX,37,XX,XX,40,XX,54,57,63,65,XX,XX,69,71,73,XX,XX,XX,XX,XX,03,04,11,XX,15,22,XX,25,XX,28,30,42,63,XX,XX,67,XX,71,75,XX,79,XX,XX,87,XX,XX,XX,02,XX,06,13,15,16,19,XX,XX,XX,23,41,59,63,XX,XX,76,83,XX,XX,85,XX,88,89,0222
22,26,XX,XX,XX,33,XX,35,36,XX,XX,XX,46,XX,48,53,60,61,68,78,80,XX,XX,86,89,XX,XX,XX,12,XX,15,17,23,XX,XX,25,26,XX,XX,27,XX,XX,29,42,43,46,XX,71,XX,XX,78,80,88,XX,18,XX,XX,22,23,33,35,XX,XX,XX,37,43,XX,XX,45,46,XX,47,XX,48,XX,XX,XX,50,56,68,85,0223
09,12,14,XX,XX,XX,21,26,XX,36,XX,XX,48,49,XX,56,59,XX,60,XX,XX,XX,66,XX,80,82,87,12,14,16,XX,30,XX,XX,35,XX,38,XX,XX,XX,47,48,54,61,XX,69,76,78,85,XX,XX,XX,XX,90,04,07,08,XX,XX,XX,09,11,XX,20,XX,32,34,XX,41,45,XX,XX,46,XX,57,XX,XX,74,76,XX,85,0224
XX,XX,06,XX,XX,19,24,25,26,XX,27,XX,29,42,XX,45,61,XX,62,70,72,XX,87,XX,XX,XX,90,03,14,XX,XX,XX,16,17,23,XX,28,30,38,XX,51,60,XX,XX,XX,XX,XX,72,73,XX,XX,76,81,84,XX,XX,02,04,XX,XX,08,10,13,XX,21,XX,XX,22,28,29,XX,30,XX,43,61,68,XX,XX,82,84,XX,0225
06,XX,10,14,25,XX,XX,XX,31,XX,62,XX,66,XX,XX,72,74,78,79,XX,XX,XX,81,82,XX,83,86,XX,08,18,26,XX,27,XX,32,XX,33,42,52,64,71,XX,XX,XX,XX,XX,XX,XX,74,76,81,83,90,XX,13,XX,15,XX,16,XX,XX,20,26,28,34,XX,54,61,XX,70,XX,XX,75,XX,76,XX,83,84,XX,XX,85,0226
05,XX,XX,XX,16,28,XX,39,54,56,XX,XX,60,64,XX,70,72,XX,XX,76,83,XX,85,89,XX,90,XX,XX,04,05,06,XX,XX,XX,17,18,XX,23,XX,XX,27,38,47,XX,64,65,75,76,XX,82,XX,83,XX,XX,02,09,XX,16,XX,24,XX,26,XX,27,XX,XX,32,36,XX,43,XX,53,XX,XX,XX,66,71,75,83,XX,84,0227
08,09,11,XX,XX,12,XX,XX,18,29,XX,30,37,42,XX,XX,43,XX,51,XX,XX,64,74,85,XX,XX,88,XX,09,XX,25,29,40,XX,XX,45,49,XX,54,57,XX,62,XX,65,XX,XX,XX,72,XX,XX,74,77,86,89,XX,01,10,XX,11,14,16,XX,XX,XX,XX,23,25,XX,XX,28,33,40,59,68,XX,XX,70,XX,72,XX,82,0228
15,19,21,XX,25,33,XX,XX,XX,XX,37,38,41,XX,XX,XX,47,51,XX,XX,52,58,XX,XX,62,69,80,XX,04,14,19,22,28,XX,XX,XX,30,41,54,XX,64,66,XX,XX,XX,68,XX,XX,XX,76,80,87,XX,88,04,10,23,24,XX,39,XX,XX,XX,XX,XX,41,46,57,XX,58,70,XX,XX,73,XX,74,XX,78,83,85,XX,0229
XX,02,09,12,19,37,XX,XX,XX,47,XX,XX,49,XX,51,XX,58,72,XX,80,83,XX,XX,86,88,90,XX,13,XX,27,XX,XX,36,40,XX,43,XX,XX,47,XX,49,XX,58,63,70,74,80,85,86,XX,XX,XX,90,XX,01,XX,15,XX,XX,XX,25,28,30,37,XX,XX,43,XX,50,51,62,XX,63,80,81,82,XX,XX,89,XX,XX,0230
13,XX,XX,14,15,XX,17,XX,21,27,XX,34,XX,36,53,XX,54,XX,XX,64,XX,65,74,XX,88,90,XX,XX,13,XX,26,28,29,XX,31,XX,XX,34,XX,35,37,45,54,XX,XX,XX,XX,XX,62,68,78,XX,82,90,03,06,11,XX,XX,17,XX,XX,40,XX,46,47,XX,49,50,60,XX,XX,63,XX,XX,65,74,80,XX,86,XX,0231
01,03,XX,XX,09,15,XX,19,XX,XX,XX,XX,24,28,XX,29,31,72,76,77,XX,XX,XX,84,85,XX,86,XX,05,07,08,12,XX,XX,24,XX,XX,30,32,34,36,XX,38,XX,XX,XX,44,XX,69,72,XX,79,XX,82,XX,04,11,17,18,XX,XX,23,XX,29,XX,34,40,XX,52,XX,XX,54,60,70,71,XX,XX,83,XX,XX,87,0232
XX,11,XX,12,XX,13,XX,15,20,XX,XX,25,27,48,XX,57,XX,58,60,XX,64,XX,80,82,XX,84,XX,01,XX,XX,07,14,XX,15,16,XX,19,29,34,XX,XX,XX,XX,39,49,XX,52,XX,61,64,XX,71,76,XX,01,XX,06,10,XX,XX,11,13,XX,XX,XX,20,21,24,25,XX,XX,39,42,43,XX,50,XX,82,XX,85,XX,0233
XX,07,XX,25,26,29,XX,XX,34,37,XX,XX,XX,40,41,XX,42,49,58,63,85,88,XX,XX,XX,XX,89,04,XX,XX,09,XX,19,27,XX,28,53,XX,55,XX,58,62,XX,XX,64,XX,65,XX,66,80,XX,85,90,XX,03,07,XX,XX,XX,19,20,XX,23,24,XX,XX,29,42,XX,XX,46,50,53,57,73,XX,79,XX,XX,81,XX,0234
XX,03,11,XX,XX,23,30,42,XX,47,XX,XX,50,67,75,XX,76,XX,XX,XX,77,81,84,XX,XX,87,90,06,XX,XX,09,XX,XX,17,20,24,26,XX,32,38,XX,XX,44,XX,49,59,XX,72,79,XX,84,XX,XX,86,01,16,XX,XX,18,19,XX,20,XX,23,XX,25,XX,XX,26,29,45,XX,49,56,XX,XX,XX,68,XX,71,74,0235
XX,02,14,16,17,30,XX,XX,XX,XX,XX,37,38,45,XX,52,XX,57,62,67,71,78,80,XX,XX,XX,XX,03,07,12,XX,XX,16,XX,20,XX,XX,27,40,44,47,XX,XX,XX,54,70,XX,71,83,XX,XX,XX,84,89,XX,06,15,19,22,XX,27,XX,XX,XX,32,XX,36,XX,43,XX,44,52,59,XX,XX,61,66,XX,70,71,XX,0236
XX,XX,XX,XX,04,08,16,18,32,35,XX,XX,45,46,XX,53,59,XX,60,62,64,78,XX,88,XX,XX,XX,06,XX,07,XX,XX,19,XX,21,29,XX,30,35,XX,47,54,XX,55,XX,61,XX,XX,63,XX,73,79,XX,90,XX,02,XX,11,14,23,XX,26,XX,48,51,54,XX,XX,59,XX,76,XX,79,XX,80,XX,XX,82,XX,86,90,0237
01,09,XX,10,XX,XX,XX,22,26,XX,XX,32,38,XX,XX,42,44,48,56,65,XX,67,78,XX,XX,89,XX,01,10,XX,XX,15,XX,34,37,XX,XX,42,XX,43,54,XX,XX,56,67,73,XX,74,83,88,89,XX,XX,XX,XX,03,11,13,26,31,XX,XX,XX,34,XX,41,51,XX,56,60,XX,XX,61,XX,XX,XX,71,74,88,89,XX,0238
01,02,XX,20,XX,21,XX,22,XX,XX,25,XX,XX,XX,27,46,51,52,54,XX,56,67,XX,XX,XX,80,82,XX,17,24,XX,26,29,31,XX,XX,37,40,XX,XX,48,XX,XX,49,55,XX,XX,61,68,74,82,XX,88,XX,XX,XX,01,03,XX,XX,04,11,17,19,XX,XX,21,XX,24,32,47,XX,XX,48,XX,59,XX,60,74,90,XX,0239
XX,02,25,34,XX,XX,38,XX,43,44,45,XX,47,XX,52,XX,XX,56,XX,58,XX,XX,60,XX,66,71,86,XX,01,XX,05,31,XX,XX,32,40,XX,XX,41,46,XX,47,48,XX,52,XX,64,68,XX,71,84,89,XX,XX,XX,01,03,XX,17,XX,22,25,XX,30,XX,XX,31,38,XX,XX,51,54,55,59,XX,XX,70,XX,XX,85,90,0240
01,XX,04,08,XX,21,XX,XX,27,29,34,52,XX,XX,XX,XX,57,60,67,XX,69,XX,XX,XX,79,81,84,06,XX,09,XX,10,XX,XX,27,29,XX,48,XX,XX,51,55,73,76,XX,79,81,XX,XX,86,88,89,XX,XX,XX,01,03,XX,16,18,27,XX,XX,XX,XX,XX,36,38,XX,41,43,55,XX,61,68,71,XX,XX,XX,83,86,0241
XX,01,XX,02,06,17,XX,18,XX,XX,25,36,44,51,XX,XX,55,XX,75,76,XX,XX,78,88,XX,89,XX,XX,XX,03,XX,07,11,XX,14,15,22,XX,29,34,44,XX,46,XX,XX,61,69,71,XX,83,XX,87,XX,XX,01,XX,05,07,XX,XX,31,32,XX,38,45,XX,54,58,XX,XX,XX,66,72,73,77,XX,XX,82,87,XX,XX,0242
XX,XX,14,18,21,XX,24,26,XX,40,50,51,59,XX,XX,60,XX,XX,XX,64,78,81,86,XX,88,XX,XX,01,02,XX,XX,XX,04,05,11,XX,XX,12,XX,15,27,XX,38,41,XX,XX,51,54,72,XX,XX,XX,76,83,02,07,08,XX,11,15,XX,XX,XX,XX,17,20,32,XX,XX,34,38,XX,XX,44,54,XX,XX,61,80,XX,83,0243
XX,24,28,XX,32,34,XX,39,XX,XX,XX,40,XX,42,XX,55,57,58,66,72,75,XX,XX,XX,77,XX,89,01,XX,XX,06,XX,12,15,XX,20,21,XX,24,XX,XX,27,XX,37,39,XX,41,44,XX,63,70,XX,XX,87,XX,XX,05,06,XX,09,16,18,XX,XX,XX,21,XX,23,29,XX,32,37,39,XX,XX,41,XX,51,77,90,XX,0244
02,08,XX,11,29,XX,XX,XX,30,XX,36,XX,38,44,47,XX,75,XX,81,83,84,XX,88,90,XX,XX,XX,05,16,XX,XX,17,XX,24,XX,27,35,37,XX,39,XX,46,XX,XX,60,61,XX,70,XX,72,XX,XX,73,88,09,10,XX,XX,XX,12,13,15,XX,XX,17,XX,21,34,38,XX,40,XX,XX,XX,XX,54,72,79,XX,81,85,0245
XX,04,05,XX,16,XX,24,XX,34,XX,41,47,XX,52,XX,54,XX,59,61,74,XX,75,77,82,XX,XX,XX,XX,XX,04,10,31,32,42,XX,XX,52,53,56,XX,XX,XX,57,XX,60,62,XX,63,XX,82,XX,85,XX,88,06,08,XX,XX,10,11,XX,17,XX,28,XX,XX,XX,32,33,XX,35,68,69,70,XX,XX,71,74,XX,XX,75,0246
13,XX,XX,XX,21,24,XX,25,32,XX,33,47,48,51,XX,55,XX,XX,XX,XX,56,66,74,79,XX,84,XX,11,XX,XX,XX,13,25,28,33,XX,41,XX,42,49,XX,XX,54,XX,64,XX,70,XX,72,73,XX,81,XX,85,05,06,XX,XX,14,XX,18,XX,22,XX,XX,XX,XX,25,26,27,34,35,XX,44,XX,75,XX,81,XX,83,88,0247
04,XX,XX,06,07,XX,XX,11,23,27,40,45,XX,47,XX,54,XX,XX,XX,56,XX,63,XX,XX,71,76,83,16,XX,32,XX,36,XX,52,XX,54,XX,56,XX,60,62,XX,XX,66,74,77,XX,XX,XX,82,84,XX,85,88,04,XX,05,XX,08,XX,09,XX,17,XX,25,XX,26,28,36,XX,37,XX,XX,38,39,46,XX,51,XX,72,XX,0248
03,04,15,16,XX,17,XX,XX,XX,30,34,XX,43,49,51,XX,XX,XX,54,XX,XX,55,XX,66,80,XX,83,XX,XX,01,11,XX,12,13,19,XX,21,XX,XX,XX,XX,27,29,44,49,XX,XX,53,59,73,77,XX,80,XX,XX,09,13,XX,XX,22,23,31,XX,XX,XX,33,38,44,58,XX,63,XX,64,66,XX,67,XX,XX,70,XX,83,0249
XX,05,16,20,XX,22,XX,XX,23,XX,XX,28,30,33,38,XX,51,XX,52,XX,XX,XX,67,68,69,XX,89,XX,01,XX,14,XX,15,27,XX,29,XX,33,XX,37,49,XX,54,59,XX,62,63,XX,XX,64,XX,84,XX,89,02,XX,XX,XX,XX,06,10,29,32,37,48,XX,XX,51,XX,53,XX,61,67,XX,79,XX,81,87,90,XX,XX,0250
07,XX,XX,13,XX,15,18,35,XX,38,XX,40,46,XX,XX,48,XX,49,XX,XX,52,67,XX,71,XX,76,85,XX,XX,XX,13,18,21,XX,28,31,34,XX,37,XX,42,XX,45,46,XX,51,53,56,XX,XX,XX,65,XX,69,15,XX,16,XX,XX,20,XX,30,32,37,XX,47,XX,XX,55,56,58,XX,XX,XX,61,65,79,XX,XX,82,86,0251
XX,05,XX,13,XX,XX,19,20,25,27,XX,49,51,XX,53,XX,XX,54,XX,XX,XX,58,60,XX,62,65,90,03,10,XX,XX,XX,XX,11,23,37,38,59,61,XX,66,XX,XX,XX,68,70,XX,76,78,XX,82,XX,85,XX,02,XX,13,35,XX,XX,44,XX,45,XX,XX,46,51,54,56,58,XX,XX,64,70,74,XX,75,XX,XX,XX,89,0252
08,12,XX,XX,XX,19,22,31,XX,33,XX,XX,XX,35,37,49,XX,56,65,XX,XX,68,XX,69,77,86,XX,02,XX,XX,XX,05,07,08,XX,11,XX,17,XX,24,26,XX,29,40,XX,41,XX,51,XX,53,XX,58,XX,61,03,XX,04,XX,XX,XX,13,14,19,XX,37,40,46,XX,51,XX,XX,53,59,XX,62,86,XX,88,XX,90,XX,0253
06,XX,09,XX,20,XX,42,44,XX,46,54,56,XX,XX,62,XX,66,XX,67,78,82,84,XX,XX,90,XX,XX,04,XX,08,XX,XX,09,XX,14,20,XX,22,24,XX,37,40,XX,43,XX,51,XX,59,XX,62,XX,75,XX,85,XX,03,XX,07,XX,13,19,32,XX,36,XX,XX,56,57,59,XX,XX,67,XX,XX,70,XX,XX,79,85,86,87,0254
06,XX,13,21,23,25,XX,XX,XX,26,30,XX,33,XX,XX,43,XX,53,61,XX,70,71,XX,XX,75,XX,77,06,08,20,XX,25,XX,27,XX,XX,XX,31,XX,49,52,56,XX,XX,58,63,XX,XX,67,XX,73,83,XX,86,XX,XX,10,XX,11,12,14,XX,24,34,36,49,XX,XX,52,XX,60,XX,72,XX,79,XX,XX,86,XX,88,89,0255
XX,XX,02,05,15,20,23,XX,XX,28,38,39,XX,XX,50,XX,52,XX,54,XX,60,XX,65,70,XX,XX,76,05,XX,07,XX,XX,XX,17,21,26,XX,31,37,XX,39,XX,46,XX,48,XX,56,XX,XX,58,XX,72,76,79,XX,01,02,XX,04,XX,07,XX,26,37,39,XX,44,51,XX,XX,XX,55,73,81,85,XX,XX,87,89,XX,XX,0256
02,XX,XX,04,07,09,XX,XX,21,XX,24,XX,28,XX,51,XX,63,68,72,73,XX,XX,XX,74,81,XX,83,XX,04,07,19,23,XX,24,XX,XX,XX,34,49,XX,50,52,XX,XX,53,55,XX,56,58,XX,XX,71,90,XX,06,XX,XX,XX,09,26,36,41,XX,XX,44,XX,51,57,59,65,XX,XX,73,XX,74,XX,83,87,XX,XX,88,0257
03,XX,XX,05,XX,09,XX,10,13,22,XX,40,XX,42,47,XX,52,XX,56,XX,XX,57,62,XX,67,XX,76,XX,XX,XX,XX,16,19,24,25,28,XX,29,30,XX,XX,40,44,XX,49,54,59,62,XX,66,XX,XX,XX,84,03,XX,06,XX,07,XX,13,XX,24,26,34,XX,37,38,XX,XX,47,XX,XX,XX,54,71,82,XX,86,XX,88,0258
XX,07,15,XX,23,XX,25,27,XX,XX,31,46,51,XX,XX,XX,52,53,XX,60,61,62,64,85,XX,XX,XX,XX,XX,04,09,13,19,XX,48,XX,49,53,54,55,XX,XX,XX,57,XX,XX,62,XX,70,76,XX,81,XX,84,XX,05,11,XX,20,26,27,XX,XX,34,XX,XX,42,49,XX,XX,56,64,XX,XX,XX,68,69,XX,70,82,90,0259
XX,07,XX,11,XX,12,14,XX,16,20,XX,24,XX,29,XX,XX,35,52,53,66,68,XX,73,88,XX,XX,XX,XX,XX,04,05,06,XX,14,19,XX,XX,26,47,XX,XX,58,64,XX,66,70,XX,71,73,XX,78,XX,87,XX,10,XX,XX,XX,XX,25,28,35,39,XX,41,XX,XX,XX,44,50,52,54,XX,XX,60,72,XX,74,XX,81,87,0260
01,02,XX,XX,04,XX,XX,15,21,24,XX,XX,XX,31,33,XX,35,42,XX,XX,59,67,XX,73,78,XX,89,04,06,11,19,26,XX,XX,XX,XX,34,XX,XX,XX,39,40,43,57,XX,64,XX,75,XX,85,XX,86,88,XX,XX,04,XX,06,XX,12,15,XX,25,26,42,XX,XX,XX,50,XX,55,56,59,74,82,XX,XX,87,XX,89,XX,0261
04,XX,06,14,XX,15,17,XX,XX,XX,28,XX,35,41,XX,44,XX,60,XX,61,66,XX,74,XX,XX,76,84,12,XX,24,28,XX,29,XX,33,XX,35,XX,43,55,58,XX,XX,XX,63,XX,67,XX,73,XX,81,XX,85,90,03,06,XX,09,22,XX,25,XX,XX,45,XX,XX,49,XX,50,54,61,XX,62,67,XX,86,88,89,XX,XX,XX,0262
XX,XX,04,XX,XX,07,08,16,19,XX,XX,XX,XX,21,27,33,37,53,59,XX,XX,67,74,XX,81,XX,89,XX,05,XX,14,21,26,XX,28,XX,XX,XX,29,32,55,XX,64,65,XX,67,72,XX,73,78,XX,89,XX,XX,01,14,XX,XX,21,25,XX,XX,36,XX,XX,39,41,XX,52,60,XX,67,83,XX,84,XX,XX,85,87,90,XX,0263
18,20,22,XX,29,XX,XX,XX,41,XX,44,49,55,XX,XX,67,XX,68,69,XX,XX,XX,72,75,78,XX,85,16,XX,17,18,19,20,XX,XX,XX,XX,21,31,XX,XX,XX,35,37,47,52,57,64,XX,XX,XX,XX,68,75,XX,03,05,21,XX,XX,24,42,XX,XX,47,59,XX,60,XX,64,XX,70,71,XX,75,XX,XX,77,XX,81,88,0264
04,XX,07,XX,08,XX,12,XX,27,28,29,XX,XX,XX,34,XX,41,67,71,74,86,87,XX,XX,89,XX,XX,XX,04,07,15,27,XX,XX,31,XX,XX,32,XX,33,XX,46,50,XX,51,XX,58,XX,63,67,XX,76,XX,78,01,XX,XX,28,32,XX,37,39,XX,40,46,XX,XX,48,XX,50,XX,55,59,63,XX,77,XX,81,XX,XX,82,0265
02,21,22,XX,XX,XX,XX,25,27,31,35,XX,36,XX,39,XX,41,XX,43,XX,67,80,XX,XX,XX,86,88,04,07,XX,XX,09,XX,12,XX,16,22,XX,XX,24,25,XX,XX,35,50,XX,51,XX,53,57,66,XX,XX,75,XX,14,15,25,29,XX,XX,30,XX,XX,35,38,45,47,48,XX,XX,XX,49,XX,58,XX,68,69,XX,XX,76,0266
XX,07,08,XX,14,26,37,XX,XX,39,XX,XX,42,48,62,XX,XX,66,XX,70,73,XX,XX,XX,76,81,89,XX,03,10,XX,XX,12,13,19,XX,20,XX,22,38,XX,XX,51,56,XX,71,73,XX,81,XX,XX,XX,88,89,XX,07,08,XX,XX,17,23,26,XX,33,36,43,XX,XX,XX,45,XX,49,XX,57,59,61,XX,66,XX,88,XX,0267
07,23,27,XX,XX,XX,28,29,XX,XX,32,XX,36,XX,37,40,51,XX,65,XX,66,XX,XX,XX,70,73,81,08,09,XX,XX,XX,15,19,28,XX,XX,31,XX,37,44,XX,50,XX,52,XX,59,XX,XX,68,XX,74,75,83,XX,15,18,22,XX,27,40,XX,XX,XX,41,XX,42,51,XX,XX,52,56,63,70,XX,XX,XX,XX,85,86,88,0268
05,XX,08,11,16,XX,XX,XX,23,30,XX,45,50,XX,XX,XX,58,61,65,XX,XX,76,XX,81,XX,83,90,03,XX,XX,24,25,29,XX,XX,31,34,XX,47,50,XX,XX,60,63,XX,XX,XX,73,XX,XX,74,81,86,90,02,08,19,XX,XX,XX,39,50,XX,XX,XX,51,64,XX,65,XX,67,68,69,XX,XX,74,77,82,89,XX,XX,0269
XX,05,XX,11,27,35,37,XX,XX,38,42,XX,43,46,58,XX,XX,XX,72,77,XX,83,85,XX,XX,XX,90,XX,01,XX,02,03,XX,04,08,XX,10,XX,16,XX,20,30,40,XX,XX,44,67,68,XX,XX,XX,83,87,XX,XX,02,XX,12,XX,21,27,XX,28,30,31,35,44,XX,XX,XX,XX,51,52,XX,55,XX,74,80,81,XX,XX,0270
XX,XX,02,XX,06,07,08,XX,09,17,30,XX,XX,32,34,XX,XX,35,XX,XX,42,XX,48,52,62,XX,85,XX,06,XX,17,33,35,XX,45,XX,52,53,XX,XX,XX,XX,55,63,68,XX,76,81,83,XX,XX,86,XX,90,XX,04,XX,07,18,XX,XX,34,39,40,XX,XX,43,45,XX,47,XX,49,XX,XX,50,60,66,XX,77,81,XX,0271
XX,04,XX,06,09,XX,25,XX,27,XX,XX,33,34,37,XX,XX,51,54,XX,XX,67,XX,69,71,XX,80,85,XX,15,16,XX,17,XX,31,XX,42,XX,48,51,54,55,56,XX,XX,XX,XX,63,66,XX,67,77,XX,XX,79,04,XX,XX,07,22,XX,33,37,XX,41,XX,50,XX,XX,XX,55,57,59,XX,63,71,75,XX,XX,82,XX,83,0272
02,09,XX,XX,XX,17,21,XX,22,XX,23,XX,29,XX,32,XX,34,38,XX,43,XX,61,66,XX,81,XX,84,01,XX,08,10,11,XX,XX,14,XX,19,23,38,XX,XX,XX,XX,49,50,59,71,XX,XX,72,82,XX,84,XX,XX,06,19,XX,20,XX,24,32,XX,37,38,47,XX,58,59,XX,XX,XX,66,70,XX,78,86,XX,XX,XX,90,0273
XX,01,04,12,XX,XX,XX,22,25,XX,38,42,XX,45,58,61,XX,XX,65,XX,68,XX,86,XX,87,88,XX,08,XX,16,17,XX,XX,XX,20,36,XX,XX,40,XX,43,54,XX,60,63,XX,XX,66,73,74,79,86,XX,XX,10,XX,13,30,31,XX,XX,33,XX,34,35,XX,XX,XX,36,42,49,XX,XX,XX,59,72,XX,84,86,XX,88,0274
XX,02,08,XX,13,24,XX,XX,31,38,43,52,XX,57,XX,XX,XX,59,XX,61,63,71,75,XX,XX,77,XX,XX,05,13,14,24,XX,XX,49,XX,XX,52,53,54,XX,XX,XX,57,65,XX,XX,70,73,79,XX,81,XX,89,XX,XX,05,16,XX,20,26,XX,35,37,XX,39,XX,42,46,XX,XX,47,52,XX,XX,59,XX,XX,66,67,80,0275
